"Valgsted Id";"KommuneNr";"Kreds Nr";"Storkreds Nr";"Landsdels Nr";"Valgsted navn";"Kommune navn";"Kreds navn";"Storkreds navn";"Landsdels navn";"Valgsted start";"Valgsted stop"
"706003";"706";"66";"8";"3";"Tirstrup";"Syddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"706004";"706";"66";"8";"3";"Kolind";"Syddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"706005";"706";"66";"8";"3";"Ryomgård";"Syddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"706006";"706";"66";"8";"3";"Hornslet";"Syddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"706007";"706";"66";"8";"3";"Mørke";"Syddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"706008";"706";"66";"8";"3";"Rønde";"Syddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"707001";"707";"66";"8";"3";"Kulturhuset Pavillonen";"Norddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"707002";"707";"66";"8";"3";"Anholt Skole";"Norddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"707003";"707";"66";"8";"3";"Kulturhuset Stationen";"Norddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"707004";"707";"66";"8";"3";"Grenaa Idrætscenter";"Norddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20171120";"99991231"
"707005";"707";"66";"8";"3";"Glesborg";"Norddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"707006";"707";"66";"8";"3";"Ørum";"Norddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"707007";"707";"66";"8";"3";"Ørsted";"Norddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"707008";"707";"66";"8";"3";"Allingåbro";"Norddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"707009";"707";"66";"8";"3";"Auning";"Norddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"707010";"707";"66";"8";"3";"Vivild";"Norddjurs";"5. Djurs";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20130101";"99991231"
"710001";"710";"69";"8";"3";"Hadsten Nord";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"710002";"710";"69";"8";"3";"Hadsten Syd";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"710003";"710";"69";"8";"3";"Hadbjerg";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"710004";"710";"69";"8";"3";"Hammel Nord";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"710005";"710";"69";"8";"3";"Hammel Syd";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"710006";"710";"69";"8";"3";"Haldum-Hinnerup/Vitten";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"710007";"710";"69";"8";"3";"Rønbæk/Grundfør";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"710008";"710";"69";"8";"3";"Foldby";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"710009";"710";"69";"8";"3";"Ulstrup";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"710010";"710";"69";"8";"3";"Thorsø/Haurum/Sall";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"710011";"710";"69";"8";"3";"Laurbjerg/Houlbjerg";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"710012";"710";"69";"8";"3";"Søften";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"710013";"710";"69";"8";"3";"Voldum";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"710014";"710";"69";"8";"3";"Lading";"Favrskov";"8. Favrskov";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"727001";"727";"70";"8";"3";"Odder";"Odder";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"727002";"727";"70";"8";"3";"Torrild";"Odder";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"727003";"727";"70";"8";"3";"Saksild - Nølev";"Odder";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"727004";"727";"70";"8";"3";"Randlev - Bjerager";"Odder";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"727005";"727";"70";"8";"3";"Hou, Gosmer - Halling";"Odder";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"727006";"727";"70";"8";"3";"Gylling";"Odder";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"727007";"727";"70";"8";"3";"Ørting-Falling";"Odder";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"727008";"727";"70";"8";"3";"Hundslund";"Odder";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"727009";"727";"70";"8";"3";"Alrø";"Odder";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"727010";"727";"70";"8";"3";"Tunø";"Odder";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730001";"730";"68";"8";"3";"Kulturhuset Langå";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730002";"730";"68";"8";"3";"Stevnstrup Forsamlingshus";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730004";"730";"68";"8";"3";"Jebjerg Forsamlingshus";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730005";"730";"67";"8";"3";"Havndalhallen";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730006";"730";"67";"8";"3";"Råby Forsamlingshus";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730007";"730";"67";"8";"3";"Øster Tørslev Fritidslokaler";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730008";"730";"67";"8";"3";"Korshøjskolen";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"730009";"730";"67";"8";"3";"Hald Forsamlingshus";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730010";"730";"67";"8";"3";"Gjerlev Aktivitetshus";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"730011";"730";"67";"8";"3";"Rismølleskolen";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730012";"730";"67";"8";"3";"Randers Specialskole (Firkløve";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"730013";"730";"67";"8";"3";"Hornbækhallen";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730014";"730";"67";"8";"3";"Blicherskolen";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"730015";"730";"67";"8";"3";"Kultur-Aktivitetshuset Gassum";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"730016";"730";"68";"8";"3";"Asferg Træningshus";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"730017";"730";"68";"8";"3";"Purhushallen";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"730021";"730";"68";"8";"3";"Ø. Bjerregrav Forsamlingshus";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730024";"730";"68";"8";"3";"Psykiatriens Hus";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20171120";"99991231"
"730025";"730";"68";"8";"3";"Hobrovejens Skole";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730026";"730";"67";"8";"3";"Randers Badmintonhaller";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20171120";"99991231"
"730027";"730";"67";"8";"3";"Nørrevangsskolen";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730028";"730";"68";"8";"3";"Fritidscentret";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"730029";"730";"67";"8";"3";"Vestervangsskolen";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730030";"730";"67";"8";"3";"Østervangsskolen";"Randers";"6. Randers Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730031";"730";"68";"8";"3";"Søndermarkskolen";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730032";"730";"68";"8";"3";"Tirsdalens Skole";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"730033";"730";"68";"8";"3";"Paderup Gymnasium";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"730034";"730";"68";"8";"3";"Romalt Aktivitetshal";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"730036";"730";"68";"8";"3";"Assentofthallen";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20090101";"99991231"
"730037";"730";"68";"8";"3";"Uggelhuse Forsamlingshus";"Randers";"7. Randers Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"740001";"740";"77";"9";"3";"Ans";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740002";"740";"77";"9";"3";"Funder";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740003";"740";"77";"9";"3";"Fårvang";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740004";"740";"77";"9";"3";"Gjern";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740005";"740";"77";"9";"3";"Grauballe";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740006";"740";"77";"9";"3";"Gødvad";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740007";"740";"77";"9";"3";"Kjellerup";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740008";"740";"77";"9";"3";"Kragelund";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740009";"740";"77";"9";"3";"Lemming";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740010";"740";"77";"9";"3";"Linå";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740011";"740";"77";"9";"3";"Resenbro";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740012";"740";"77";"9";"3";"Sejling";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740013";"740";"77";"9";"3";"Sejs";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740014";"740";"77";"9";"3";"Sjørslev";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740015";"740";"77";"9";"3";"Sorring";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"740016";"740";"77";"9";"3";"Thorning";"Silkeborg";"5. Silkeborg Nord";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
